example_id,dataset_type,response,accuracy,g_nll,average_nll,perplexity,avg_token_probability,sequence_length
odql_11066--48/48_1410700.txt#0_2,short,cello,1.0,0.1334017813205719,0.06670089066028595,1.0689756897384024,0.9375567086204382,2
bb_320--142/142_2934494.txt#0_0,short,valley,1.0,0.4430118501186371,0.4430118501186371,1.5573907894980512,0.6420995980862974,1
sfq_25624--186/186_3210436.txt#0_1,short,jenni murray,1.0,0.1044226296899069,0.02088452593798138,1.0211041337873608,0.9796145843840487,5
sfq_901--24/24_504588.txt#0_0,short,leonore,1.0,1.9052434409531998,0.6350811469843999,1.8871752738280438,0.7159564612634872,3
dpql_376--165/165_2911834.txt#0_2,short,Gargantua,1.0,2.210508246876998,0.5526270617192495,1.7378123667436796,0.7759524447373746,4
odql_8725--117/117_1962716.txt#0_0,short,essex county cricket club,0.0,0.8627094859250519,0.1725418971850104,1.1883216069022446,0.8755553648538278,5
dpql_2064--32/32_2647072.txt#0_0,short,dye,1.0,0.30081281065940857,0.30081281065940857,1.350956433223981,0.7402163203838903,1
bb_6913--109/109_984790.txt#0_0,short,blackfriars,1.0,0.0030475214912257798,0.0007618803728064449,1.0007621706773788,0.9992389389267304,4
odql_13282--196/196_2145719.txt#0_2,short,nouakchott,1.0,0.042622059147106484,0.010655514786776621,1.0107124869605977,0.9895644967024755,4
qw_6502--97/97_1172999.txt#0_0,short,china,1.0,0.06367821991443634,0.06367821991443634,1.0657494066451887,0.9383068794266022,1
wh_495--37/37_2926588.txt#0_1,short,tommy roe,1.0,0.13430695600888498,0.033576739002221245,1.034146800074964,0.9677901299377972,4
jp_1058--65/65_66511.txt#0_2,short,spartacus,1.0,0.2084144349610142,0.06947147832033806,1.0719414871970478,0.9372875878043918,3
odql_2399--38/38_2808267.txt#0_0,short,lanzarote,1.0,0.020546124877000693,0.006848708292333565,1.00687221432632,0.9932201506128263,3
qz_5580--182/182_233604.txt#0_1,short,Nero,0.0,0.419251948595047,0.419251948595047,1.5208234758628196,0.6575385084930142,1
odql_12354--Lord_Snooty.txt#0_1,short,lord snooty,1.0,0.18261003151565092,0.04565250787891273,1.0467106240591386,0.9582207295549523,4
qw_1849--186/186_2958618.txt#0_0,short,perigee,1.0,0.7305353936972097,0.24351179789906988,1.2757213685838282,0.8271031021604421,3
tb_83--165/165_2048554.txt#0_0,short,cyclops,1.0,0.03049279935657978,0.01524639967828989,1.0153632189659783,0.9848710862044561,2
sfq_13030--New_York_Stadium.txt#0_0,short,rotherham united,1.0,0.022217675948922988,0.005554418987230747,1.0055698733725014,0.9944903812413862,4
qw_8760--191/191_551701.txt#0_1,short,ronald searle,1.0,0.8288001933742635,0.1657600386748527,1.180289843824183,0.8758042525506635,5
sfq_9896--145/145_1575967.txt#0_1,short,saint cecilia,1.0,0.0928718178181498,0.02321795445453745,1.0234895893541573,0.9773130168784756,4
sfq_9525--59/59_129915.txt#0_1,short,Henri Kontinen,0.0,0.8026419753150549,0.2675473251050183,1.3067554707126483,0.8145278193607052,3
odql_3814--123/123_2148942.txt#0_1,short,3000m,0.0,0.6612921645854613,0.1653230411463653,1.1797741727612292,0.8602266686970919,4
qz_2223--157/157_12133.txt#0_0,short,matthew,1.0,0.04461246661958285,0.022306233309791423,1.0225568775052818,0.97817975067587,2
qz_5877--148/148_240409.txt#0_1,short,tartar,1.0,0.0009635933429308352,0.0004817966714654176,1.0004819127541238,0.9995184292649493,2
qw_11886--United_Nations_peacekeeping.txt#0_0,short,UN peacekeeping,0.0,2.550679426640272,0.8502264755467573,2.340176784732146,0.5199320793928829,3
qw_3650--35/35_1121378.txt#0_1,short,risky business,0.0,0.7059438749420224,0.3529719374710112,1.4232912017225638,0.7467901597950612,2
odql_12631--117/117_2313442.txt#0_0,short,feet,0.0,0.9220975637435913,0.9220975637435913,2.5145593104969,0.3976839980769397,1
qf_3656--12/12_934124.txt#0_1,short,los angeles,1.0,0.3804588541095768,0.1268196180365256,1.1352122275012484,0.8944870496076316,3
qf_3202--166/166_863009.txt#0_0,short,dry ice,1.0,0.013702464231755584,0.006851232115877792,1.0068747554973272,0.993192217267262,2
sfq_893--144/144_1486574.txt#0_1,short,tenerife,1.0,0.06601376085518496,0.03300688042759248,1.0335576505354183,0.9680588503356149,2
bb_7225--113/113_991549.txt#0_0,short,fallopian tube,1.0,0.13851851214008093,0.03462962803502023,1.035236215315105,0.9667174555227855,4
qb_5053--95/95_407079.txt#0_0,short,shoji,1.0,0.00019787258133874275,9.893629066937137e-05,1.0000989411850256,0.9999010711265763,2
odql_12695--170/170_2314497.txt#0_0,short,Hercule Poirot,1.0,0.5929693873565611,0.11859387747131223,1.1259125669655239,0.9096248455933139,5
odql_8598--108/108_3212953.txt#0_1,short,verbal kint and keyser soze,0.0,2.629621309742106,0.29218014552690064,1.3393442727878462,0.8384993635903587,9
qg_3271--66/66_2533261.txt#0_0,short,kentucky derby,1.0,0.05985994477305212,0.019953314924350707,1.0201537129617644,0.980521242635873,3
odql_450--14/14_979444.txt#0_1,short,the blue boy,1.0,0.012783225560269784,0.004261075186756595,1.0042701664759326,0.9957656599900956,3
qb_84--151/151_266387.txt#0_0,short,bees,0.0,0.1250808835029602,0.1250808835029602,1.1332401097897928,0.8824255260303946,1
dpql_4205--53/53_60605.txt#0_0,short,donegal,1.0,3.792566299438363,1.8962831497191814,6.661090099214647,0.511268611511578,2
sfq_19313--55/55_1898648.txt#0_1,short,eros,0.0,0.29375553131103516,0.29375553131103516,1.3414559196077178,0.7454587104825854,1
sfq_25425--97/97_2030678.txt#0_2,short,luxembourg,1.0,0.0298610296449624,0.0149305148224812,1.0150425317547451,0.9852789820772778,2
qb_9568--153/153_530377.txt#0_1,short,george foreman,1.0,0.1794144957360686,0.04485362393401715,1.0458747576712,0.9571167739370735,4
tb_2199--49/49_2803159.txt#0_2,short,chicago cubs,1.0,0.22122091054916382,0.07374030351638794,1.076527198863304,0.9302102096497501,3
dpql_971--13/13_577956.txt#0_0,short,secretary,1.0,0.030980058014392853,0.030980058014392853,1.0314649342225508,0.9694949065367239,1
sfq_8322--184/184_1656059.txt#0_0,short,bud flanagan,1.0,0.09685730932142178,0.03228576977380726,1.0328126097630204,0.9684835142435398,3
qb_388--149/149_18617.txt#0_2,short,Maria Bueno,1.0,2.5338044157560944,0.8446014719186982,2.327050234884034,0.6931015800684919,3
qb_1227--60/60_298938.txt#0_0,short,colette,1.0,0.15602083503563335,0.07801041751781668,1.0811339213433062,0.927770424169473,2
qw_5900--159/159_1161564.txt#0_0,short,australia,1.0,0.24854758381843567,0.24854758381843567,1.28216183107356,0.779932747773887,1
bb_1106--42/42_855085.txt#0_0,short,language,1.0,0.3079836070537567,0.3079836070537567,1.360678683221814,0.7349273655351172,1
sfq_5173--26/26_1584174.txt#0_2,short,iwo jima,1.0,0.07842151982592327,0.019605379956480817,1.0197988275545242,0.9811228019014698,4
dpql_2287--128/128_614230.txt#0_1,short,a crab apple,0.0,0.48435784317553043,0.16145261439184347,1.1752167684776509,0.8564369256419172,3
qb_1429--139/139_304888.txt#0_0,short,la boheme,1.0,0.23546890541911125,0.07848963513970375,1.0816521439308144,0.9258406390248798,3
sfq_25263--68/68_2027371.txt#0_0,short,warbler,1.0,2.038386717438698,1.019193358719349,2.7709586925633936,0.5108255968981572,2
sfq_14642--115/115_2771986.txt#0_1,short,charlie brooker,1.0,0.11131409283552784,0.02782852320888196,1.0282193535482191,0.9736381968389582,4
dpql_1122--112/112_553537.txt#0_3,short,sardinia,1.0,0.09895932475956215,0.03298644158652072,1.0335365260307414,0.9683499544433106,3
dpql_2291--49/49_614335.txt#0_0,short,hydrochloric acid,1.0,0.10587668559583108,0.02646917139895777,1.0268225912697222,0.9742411840296034,4
qw_15997--140/140_2983879.txt#0_1,short,eric coates,1.0,0.08712708851453499,0.021781772128633747,1.0220207267249295,0.9790467313832517,4
odql_9298--52/52_868598.txt#0_0,short,Volkswagen,1.0,2.086963176727295,2.086963176727295,8.060399948805278,0.12406332270748191,1
sfq_11961--3/3_2765982.txt#0_1,short,les invalides,1.0,0.022969971048496518,0.007656657016165506,1.0076860441690672,0.9924233436982767,3
sfq_1626--73/73_1503331.txt#0_1,short,millais,1.0,0.9275367123918841,0.46376835619594203,1.590054601479946,0.6977135527309388,2
odql_5527--13/13_90964.txt#0_1,short,thylacine,0.0,0.8874106183679942,0.22185265459199854,1.2483874201581875,0.8520756793881253,4
sfq_1192--97/97_1493497.txt#0_2,short,keane,1.0,0.18131561652990058,0.09065780826495029,1.0948942773752586,0.9170614814673899,2
qw_4782--187/187_1142011.txt#0_1,short,wooden clog,1.0,0.10756640788167715,0.035855469293892384,1.036506028716335,0.9652492993944289,3
bt_1538--42/42_1542499.txt#0_1,short,quincy,1.0,0.017044400941813365,0.008522200470906682,1.008558617799754,0.9915461351434702,2
bt_3044--15/15_470066.txt#0_1,short,supertramp,1.0,0.013530982895645138,0.0045103276318817125,1.0045205144691216,0.9955198335798466,3
qw_16785--192/192_1349169.txt#0_1,short,1880,0.0,0.18232857927068835,0.06077619309022945,1.0626610566838819,0.9424974136243834,3
jp_3059--26/26_1399947.txt#0_1,short,judas iscariot,1.0,1.8153765202559953,0.3025627533759992,1.3533225993184683,0.8211048385395269,6
qf_3128--50/50_3337.txt#0_0,short,robin williams,1.0,0.04623152763815597,0.015410509212718656,1.0155298634247172,0.9849321831548187,3
dpql_455--142/142_545804.txt#0_0,short,cato,1.0,0.09669073670625039,0.048345368353125195,1.0495330682452217,0.9539182188267143,2
odql_7977--27/27_2226595.txt#0_0,short,gollum,0.0,0.09077773051831173,0.03025924350610391,1.0307217072297516,0.9708222448183372,3
bb_618--61/61_2669551.txt#0_1,short,elephants,1.0,0.00862787663936615,0.00862787663936615,1.0086652040418636,0.9914092366752211,1
odql_14838--54/54_107845.txt#0_2,short,wednesday,1.0,1.9965439985971898,0.9982719992985949,2.713588691592553,0.5671708149945892,2
qb_6250--52/52_439893.txt#0_0,short,saint moritz,1.0,0.6513184046634706,0.21710613488782352,1.2424759651871937,0.8401153651406331,3
tc_2359--127/127_71063.txt#0_0,short,john buchan,1.0,0.08010495861890377,0.026701652872967923,1.0270613362501049,0.9740264227104473,3
bb_9139--113/113_1038621.txt#0_1,short,desmond tutu,1.0,0.05567728412154338,0.013919321030385845,1.0140166458200812,0.9864544625264952,4
qw_1719--97/97_1084406.txt#0_1,short,france,1.0,0.026294874027371407,0.026294874027371407,1.0266436343872887,0.974047825852259,1
qb_2899--155/155_2893117.txt#0_2,short,Louis XV,1.0,4.335478834807873,2.1677394174039364,8.738507577852724,0.46757475470684456,2
bt_2646--138/138_2413763.txt#0_2,short,ambergris,1.0,0.00039522548286186066,0.00013174182762062023,1.0001317505059564,0.9998682823400907,3
sfq_17367--193/193_1858126.txt#0_0,short,franklin d. roosevelt,0.0,0.7016414731187979,0.10023449615982827,1.105430106800083,0.916747214748942,7
dpql_151--178/178_231745.txt#0_2,short,denali,1.0,0.546026587464894,0.273013293732447,1.313917711579155,0.7896220359207307,2
sfq_2345--98/98_1465999.txt#0_0,short,jaguar,0.0,0.059699451845517615,0.029849725922758807,1.030299694983721,0.9710221889386483,2
odql_11051--136/136_235136.txt#0_2,short,$100,0.0,0.12316697090864182,0.06158348545432091,1.0635192812130043,0.9405957042765967,2
tb_47--Hansel_and_Gretel.txt#0_0,short,user-interface,0.0,4.387370228767395,2.1936851143836975,8.968201142064567,0.14293157108532487,2
qb_7858--119/119_484438.txt#0_2,short,yahoo,1.0,0.03113757073879242,0.03113757073879242,1.0316274158705905,0.9693422107787819,1
qg_1094--4/4_3215155.txt#0_0,short,eat me,1.0,0.23534753895364702,0.11767376947682351,1.124877082263493,0.8950246036765916,2
bb_1960--194/194_648540.txt#0_1,short,the church,0.0,0.9821865633130074,0.4910932816565037,1.6341017772169188,0.6593329510585978,2
odql_11893--64/64_768.txt#0_0,short,joseph goebbels,1.0,0.5709959003143013,0.11419918006286026,1.1209753785959442,0.909899323109167,5
jp_4375--83/83_2736108.txt#0_0,short,yosemite,1.0,0.0192353246093262,0.0096176623046631,1.0096640606473366,0.990472990683891,2
jp_553--17/17_1364047.txt#0_2,short,chechnya,1.0,0.10390004218788818,0.03463334739596272,1.035240065739411,0.9668209255973341,3
sfq_14830--197/197_1800498.txt#0_1,short,the bWF world cup,0.0,4.666713178157806,0.9333426356315613,2.54299529339854,0.5809549065697135,5
sfq_2452--77/77_2081353.txt#0_2,short,toyo,0.0,4.50820004940033,2.254100024700165,9.526715642114585,0.13989536446123504,2
qw_1155--186/186_1072791.txt#0_0,short,albatross,0.0,0.6071838140445607,0.20239460468152023,1.2243310395617961,0.8482938584005054,3
qb_250--Peter_Blake_(artist).txt#0_0,short,peter blake,1.0,0.03269174785418727,0.01089724928472909,1.0109568405693659,0.9892195249506234,3
sfq_23994--31/31_726041.txt#0_0,short,hugo von hofmannsthal,0.0,3.0556815675449798,0.38196019594312247,1.465153764908484,0.8660502604818595,8
qw_12027--75/75_2714729.txt#0_0,short,alzheimer's disease,0.0,0.1565234325826168,0.0391308581456542,1.0399065549903816,0.96211632453476,4
qb_7632--22/22_167620.txt#0_1,short,Leroy,1.0,2.860902190208428,1.430451095104214,4.18058460788969,0.5286085019310544,2
qz_2001--6/6_147605.txt#0_1,short,pablo neruda,1.0,0.028748393580826814,0.007187098395206704,1.0072129875724012,0.9928672116471504,4
qw_2616--7/7_311565.txt#0_0,short,ryder cup,1.0,1.7550525973856566,0.5850175324618855,1.795022456526821,0.7241719551439609,3
jp_2085--58/58_325202.txt#0_1,short,Sweeney Todd,1.0,1.6465674028731883,0.5488558009577295,1.7312709655717484,0.6880043440123985,3
qb_6583--36/36_449032.txt#0_2,short,football,1.0,0.02367105521261692,0.02367105521261692,1.0239534383402082,0.9766069066782609,1
bb_8929--172/172_1033394.txt#0_0,short,william bligh,1.0,1.0475030690166705,0.2618757672541676,1.2993651087066187,0.8369364477876402,4
dpql_1783--160/160_2646247.txt#0_0,short,smallpox,1.0,0.010078913619508967,0.0033596378731696555,1.003365287781933,0.9966560337843852,3
qb_3092--129/129_139741.txt#0_0,short,22 months,1.0,1.3845301860710606,0.4615100620236869,1.5864678419432765,0.7433763950389363,3
sfq_20082--77/77_957747.txt#0_1,short,volkswagen,0.0,0.7373145569581538,0.2457715189860513,1.2786074026494587,0.8256422547524479,3
sfq_4588--56/56_232596.txt#0_1,short,swift,0.0,0.9463073015213013,0.9463073015213013,2.576179020907507,0.38817178149666454,1
sfq_1303--47/47_1508907.txt#0_1,short,cranmer,1.0,2.355347394942555,1.1776736974712776,3.2468123429492293,0.5474297338634102,2
odql_3698--78/78_264520.txt#0_1,short,mares tails,0.0,0.6622739135864322,0.22075797119547738,1.2470215788951853,0.8122976472687918,3
sfq_1807--198/198_1507629.txt#0_1,short,kempton park,1.0,0.1143415030092001,0.03811383433640003,1.0388494828894186,0.9632833528155252,3
sfq_20006--59/59_2784672.txt#0_0,short,colchester,1.0,4.874771726312929,1.6249239087709764,5.078032628735378,0.6672286635983498,3
bb_9463--32/32_2691228.txt#0_2,short,fruits and seeds,1.0,0.1888254885780043,0.06294182952600143,1.0649648879171323,0.940788407505528,3
bb_2276--42/42_883302.txt#0_1,short,scotland,1.0,0.004846216179430485,0.0024231080897152424,1.0024260461887537,0.9975802819270281,2
sfq_25007--68/68_2021815.txt#0_1,short,faversham,1.0,0.501298305164255,0.16709943505475167,1.1818717789508264,0.8685702406904655,3
qb_574--35/35_280986.txt#0_1,short,japan,0.0,2.288820266723633,2.288820266723633,9.86329475771113,0.10138599976627481,1
qw_6881--133/133_2704872.txt#0_2,short,kopassus,0.0,0.032278492018349425,0.010759497339449808,1.0108175888892992,0.9894117965468898,3
bb_7700--19/19_416201.txt#0_1,short,victor hugo,1.0,1.75021609889518,0.437554024723795,1.5489139760235258,0.7578334306197134,4
qb_3569--170/170_366697.txt#0_0,short,popeye's father,0.0,1.654901369009167,0.41372534225229174,1.5124416660107058,0.7034598306217762,4
sfq_8812--24/24_1020332.txt#0_0,short,capricorn,1.0,0.014391468836379318,0.004797156278793106,1.0048086810543218,0.9952371869981865,3
qw_597--13/13_1061577.txt#0_1,short,pygmalion,1.0,0.02098834139860628,0.00524708534965157,1.0052608754106438,0.9947818961972292,4
sfq_16522--56/56_1003309.txt#0_0,short,sir edwin landseer,1.0,0.2592289188978043,0.04320481981630072,1.0441517359171617,0.9611842927069368,6
jp_3307--148/148_1403703.txt#0_0,short,subfamily,0.0,0.7161413431167603,0.3580706715583801,1.4305667172867989,0.6997422724043529,2
sfq_10250--131/131_472528.txt#0_0,short,rat,0.0,0.03370201960206032,0.03370201960206032,1.0342763667223234,0.9668595669154203,1
sfq_22454--52/52_1966691.txt#0_0,short,para handy,1.0,6.355922102928162,2.1186407009760537,8.319820673841823,0.37102739115032346,3
tc_69--158/158_2486.txt#0_1,short,octopussy,1.0,0.9021190278981521,0.3007063426327174,1.3508126072149613,0.8018648841190418,3
qb_8861--190/190_510847.txt#0_1,short,litas,1.0,0.09407021072729549,0.047035105363647745,1.048158804429785,0.9551082815662839,2
qf_530--164/164_2459775.txt#0_0,short,tetanus,1.0,0.002629497721500229,0.0013147488607501145,1.0013156135219294,0.9986869276141243,2
wh_299--Pocketful_of_Miracles.txt#0_1,short,peter falk,1.0,0.08891008228965802,0.029636694096552674,1.0300802317353173,0.9711576063112325,3
sfq_22936--27/27_1976951.txt#0_0,short,cthulhu,0.0,5.241392929165158,1.3103482322912896,3.7074645463159337,0.6756679909603278,4
dpql_4975--25/25_686725.txt#0_0,short,costa brava,1.0,0.026761399931103824,0.008920466643701275,1.0089603725778626,0.9911842696676691,3
odql_7656--38/38_144986.txt#0_0,short,bellona,1.0,5.609603639584748,1.8698678798615826,6.487439221294829,0.656661069737247,3
dpql_5542--101/101_701718.txt#0_2,short,Annie,1.0,0.47154927253723145,0.47154927253723145,1.602474941462005,0.6240347191249419,1
qg_1795--111/111_375646.txt#0_1,short,benjamin franklin,1.0,0.12537266884396558,0.031343167210991396,1.0318395366328101,0.9704554246462848,4
qw_13284--106/106_96340.txt#0_1,short,canada,0.0,6.4991302490234375,6.4991302490234375,664.5633769653165,0.001504747379499653,1
qw_11437--137/137_654439.txt#0_0,short,groucho marx,0.0,2.5161186157959037,0.6290296539489759,1.8757895309198152,0.7372520745761826,4
jp_2683--186/186_1418025.txt#0_2,short,Kix,1.0,2.6342280209064484,1.3171140104532242,3.732633476668724,0.4673665976904581,2
bt_1265--Alan_Lake.txt#0_0,short,diana dors,1.0,1.7858400125187472,0.4464600031296868,1.5627701803897194,0.773483844698372,4
sfq_18204--53/53_1875473.txt#0_1,short,nicolas poussin,1.0,0.10279495047029741,0.02055899009405948,1.0207717818905988,0.9804559530247147,5
qz_3752--50/50_191237.txt#0_0,short,michael holding,1.0,0.02912757203739602,0.01456378601869801,1.0146703546694853,0.9856438359824521,2
dpql_1447--149/149_591689.txt#0_0,short,cadbury,0.0,2.38366585271433,1.191832926357165,3.293111710211714,0.5431922652075439,2
qf_3026--170/170_1354094.txt#0_0,short,2,0.0,0.7081725299358368,0.3540862649679184,1.424878098241755,0.713168561104166,2
qf_220--100/100_733704.txt#0_0,short,michael miles,1.0,0.07560286112129688,0.03780143056064844,1.0385249930770866,0.9630201178622992,2
qb_804--33/33_287054.txt#0_0,short,leprosy,1.0,0.10148259039124241,0.03382753013041414,1.0344061874423378,0.9678233389320935,3
odql_12312--173/173_2307375.txt#0_0,short,turkey,1.0,0.004220388829708099,0.004220388829708099,1.0042293072125792,0.9957885044957329,1
bb_7976--4/4_843121.txt#0_0,short,E,1.0,1.9221630096435547,1.9221630096435547,6.835728236053583,0.14629019256876163,1
sfq_13707--150/150_14358.txt#0_0,short,ambulance driver,1.0,0.12393288407474756,0.06196644203737378,1.0639266409185104,0.9413279508857544,2
odql_12262--143/143_282014.txt#0_1,short,cold comfort farm,0.0,0.12609070591861382,0.04203023530620461,1.0429260114613654,0.9604917099362259,3
qb_8177--179/179_12992.txt#0_1,short,Gerald Ford,0.0,1.0532936453819275,0.5266468226909637,1.6932450279108973,0.6121026503897967,2
sfq_24363--72/72_2007380.txt#0_0,short,john constable,1.0,0.019016988546354696,0.006338996182118232,1.006359130138959,0.9936935057651802,3
odql_4497--97/97_2162315.txt#0_1,short,1960,1.0,0.06836565397679806,0.022788551325599354,1.0230501940676602,0.9777802300862094,3
odql_1097--173/173_3062526.txt#0_0,short,james hanratty,0.0,0.043150092447376664,0.010787523111844166,1.0108459182299516,0.9893981125010576,4
sfq_2358--33/33_1520459.txt#0_0,short,environment,0.0,1.4616612195968628,1.4616612195968628,4.313118617460176,0.2318507995471871,1
qb_4017--123/123_379315.txt#0_2,short,privet,1.0,0.0012421458850440104,0.0006210729425220052,1.000621265848256,0.9993792918392461,2
qg_3182--3/3_2567423.txt#0_0,short,pirate day,1.0,1.5245026238262653,0.7622513119131327,2.1430955701196663,0.601905171168249,2
jp_1819--183/183_300683.txt#0_0,short,gordon ramsay,1.0,0.06751842555263465,0.013503685110526931,1.0135952716539294,0.9868756858855742,5
bb_3277--172/172_905779.txt#0_0,short,zygote,1.0,0.028560068284605222,0.009520022761535074,1.0095654823223918,0.990614398084359,3
sfq_23794--112/112_1995157.txt#0_0,short,speedway,1.0,0.024320451491803396,0.012160225745901698,1.0122344618952681,0.9879851834494173,2
jp_1511--132/132_1375093.txt#0_0,short,negro,0.0,0.6150028109550476,0.6150028109550476,1.8496617988671895,0.5406393755941988,1
qz_127--19/19_99793.txt#0_2,short,red,0.0,2.1736600399017334,2.1736600399017334,8.79039844394916,0.11376048610041636,1
qb_5539--18/18_3229.txt#0_0,short,bahrain,1.0,0.022386854512433274,0.011193427256216637,1.0112563080613153,0.9889309133662342,2
odql_10409--184/184_5652.txt#0,short,burkina faso,1.0,0.045199779029637455,0.00903995580592749,1.0090809396105849,0.9910735213111519,5
bb_1013--62/62_852710.txt#0_0,short,Concepcion,1.0,0.22901933046523482,0.11450966523261741,1.1213234788638502,0.8975173352824715,2
odql_2420--173/173_2123595.txt#0_1,short,maiquetia,0.0,0.21871384649421088,0.0729046154980703,1.0756279337866812,0.9333117390616844,3
dpql_5351--130/130_201583.txt#0_0,short,the four yorkshiremen,0.0,1.2811290877580177,0.25622581755160356,1.2920444613160231,0.8237174812583546,5
odql_4457--196/196_990714.txt#0_1,short,wynonie harris,0.0,1.1711389591469015,0.19518982652448358,1.2155417066481728,0.8627341397011518,6
qg_2992--93/93_3215677.txt#0_1,short,62,0.0,0.6169398799538612,0.3084699399769306,1.36134058700308,0.7598973652587501,2
qg_2077--57/57_1351839.txt#0_1,short,bosnia and herzegovina,0.0,0.07358610245864838,0.010512300351235484,1.0105677487068343,0.9896910646708419,7
sfq_1811--116/116_151264.txt#0_0,short,call my bluff,1.0,0.04185977244924288,0.01395325748308096,1.0140510585319336,0.9863331763764295,3
odql_8247--176/176_1183968.txt#0_0,short,baseball,1.0,0.019572461023926735,0.019572461023926735,1.0197652574182507,0.9806178360417076,1
sfq_8507--177/177_73240.txt#0_0,short,tunis,0.0,2.0764839886687696,1.0382419943343848,2.8242476042165254,0.5615415949699871,2
odql_8017--6/6_2227411.txt#0_1,short,belfast,0.0,0.027170348912477493,0.013585174456238747,1.013677872234921,0.9865977223087288,2
sfq_24528--186/186_2010986.txt#0_0,short,viscount,0.0,0.25714597048499854,0.12857298524249927,1.1372044174026081,0.886623828838752,2
sfq_14796--60/60_1860775.txt#0_1,short,massachusetts,1.0,0.06565790920285508,0.03282895460142754,1.0333737702955645,0.9682030166287483,2
sfq_7117--62/62_1628292.txt#0_0,short,greyfriars bobby,1.0,0.06185252626161741,0.010308754376936236,1.010362072642806,0.9898487014152776,6
odql_8059--174/174_3212822.txt#0_1,short,el hierro,1.0,1.4521221481263638,0.48404071604212123,1.6226177108783577,0.6573439623878062,3
dpql_4709--117/117_679477.txt#0_0,short,hampshire,0.0,4.166012708952621,1.388670902984207,4.009517472313446,0.6710503040558673,3
qw_11850--49/49_1269426.txt#0_0,short,venice,1.0,0.02001153117771537,0.010005765588857685,1.0100559906349451,0.9900936380377912,2
qg_1429--123/123_375481.txt#0_2,short,sherlock holmes,1.0,0.0055404958338840515,0.0013851239584710129,1.0013860836857238,0.9986174599725359,4
qw_10270--138/138_49533.txt#0_0,short,1982,1.0,0.01831435109488666,0.006104783698295553,1.0061234558674772,0.9939222692134058,3
tc_2833--59/59_86475.txt#0_0,short,cellulose,1.0,0.03793161486100871,0.018965807430504356,1.0191468007738311,0.9813855855210648,2
qb_9685--66/66_533419.txt#0_1,short,failure,1.0,0.03201263025403023,0.03201263025403023,1.0325305463458567,0.9684943496722853,1
odql_6714--124/124_3212527.txt#0_0,short,oasis,1.0,0.09052792191505432,0.09052792191505432,1.0947520747893358,0.9134488283042816,1
qw_15940--120/120_2983777.txt#0_0,short,primal scream,1.0,0.01420618677548191,0.007103093387740955,1.0071283801916322,0.9929470267194502,2
bb_5924--97/97_919135.txt#0_2,short,the snakes,0.0,9.59486198425293,4.797430992126465,121.19865692858123,0.03882243810214441,2
qb_2710--0/0_341544.txt#0_2,short,mercury,1.0,0.005512275733053684,0.005512275733053684,1.0055274962786958,0.9945028889819999,1
dpql_5912--30/30_711491.txt#0_0,short,rutland,0.0,3.53531783958897,1.767658919794485,5.857125298307049,0.5134037682481855,2
jp_2368--22/22_1179904.txt#0_1,short,rio grande,1.0,0.13785661244764924,0.06892830622382462,1.0713593965941053,0.9352437747707425,2
dpql_2455--24/24_81962.txt#0_0,short,mata hari,1.0,0.01574857532978058,0.00787428766489029,1.0079053714018689,0.9921595596297951,2
wh_1013--32/32_749045.txt#0_1,short,leeds,1.0,0.03996327120148635,0.019981635600743175,1.020182604814056,0.9804119114930083,2
sfq_12851--98/98_131425.txt#0_0,short,33,1.0,0.003185091307386756,0.001592545653693378,1.0015938144279606,0.9984095673503832,2
sfq_12855--189/189_1756387.txt#0_1,short,the humber,1.0,0.4648066163049407,0.15493553876831356,1.1675826948606673,0.867059025044926,3
jp_3645--146/146_1169963.txt#0_0,short,taiwan,1.0,0.049096362930868054,0.024548181465434027,1.0248519687873536,0.9760433375740998,2
odql_12368--150/150_2308380.txt#0_0,short,oxford,0.0,3.2077713906764984,1.6038856953382492,4.972315839872843,0.4065505142907201,2
qb_6543--195/195_826037.txt#0_0,short,john f. kennedy international airport,0.0,0.49408273956532867,0.07058324850933266,1.073133902509937,0.9344509685412571,7
odql_6620--156/156_349458.txt#0_0,short,Sisyphus,1.0,4.408843474814148,1.102210868703537,3.010815188095073,0.7516193932100301,4
jp_3697--38/38_1394540.txt#0_1,short,albania,0.0,0.005858831445941348,0.0019529438153137828,1.0019548520521109,0.9980526990923456,3
wh_585--16/16_792479.txt#0_1,short,lowestoft,1.0,0.8628811835915258,0.4314405917957629,1.5394736800298359,0.7109699717897158,2
bt_2178--180/180_535996.txt#0_2,short,bedser,1.0,0.02871800845969119,0.014359004229845596,1.014462589933104,0.9858445450251181,2
sfq_16988--36/36_2777799.txt#0_0,short,TS Eliot,1.0,0.3268291503113687,0.10894305010378957,1.1150988437697016,0.9031350116165374,3
bb_3892--168/168_918990.txt#0_0,short,honeybees,0.0,0.10388363217134611,0.0346278773904487,1.0352344029860308,0.9670182931843843,3
odql_2538--189/189_425837.txt#0_1,short,volleyball,1.0,0.0061305807903409,0.0061305807903409,1.0061494112616625,0.9938881728768777,1
qf_1723--128/128_76305.txt#0_1,short,the cardinals,1.0,1.6793567463628278,0.5597855821209426,1.750297165052395,0.7136401141461453,3
qz_6774--13/13_1663667.txt#0_0,short,lithium,1.0,0.006800601724535227,0.006800601724535227,1.0068237783249314,0.9932224700371257,1
