[34m[1mwandb[0m: Detected [openai] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
2025-11-22 11:07:54 WARNING  Recompute accuracy enabled. This does not apply to precomputed p_true!
2025-11-22 11:13:25 INFO     Recomputing accuracy!
2025-11-22 11:13:28 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:28 INFO     Recomputed accuracy!
2025-11-22 11:13:28 INFO     validation_is_true: 1.000000
2025-11-22 11:13:28 INFO     Recomputing accuracy!
2025-11-22 11:13:29 INFO     Recomputed accuracy!
2025-11-22 11:13:29 INFO     validation_is_true: 1.000000
2025-11-22 11:13:29 INFO     Recomputing accuracy!
2025-11-22 11:13:32 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:32 INFO     Recomputed accuracy!
2025-11-22 11:13:32 INFO     validation_is_true: 1.000000
2025-11-22 11:13:32 INFO     Recomputing accuracy!
2025-11-22 11:13:35 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:35 INFO     Recomputed accuracy!
2025-11-22 11:13:35 INFO     validation_is_true: 1.000000
2025-11-22 11:13:35 INFO     Recomputing accuracy!
2025-11-22 11:13:38 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:38 INFO     Recomputed accuracy!
2025-11-22 11:13:38 INFO     validation_is_true: 1.000000
2025-11-22 11:13:38 INFO     Recomputing accuracy!
2025-11-22 11:13:41 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:41 INFO     Recomputed accuracy!
2025-11-22 11:13:41 INFO     validation_is_true: 1.000000
2025-11-22 11:13:41 INFO     Recomputing accuracy!
2025-11-22 11:13:44 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:44 INFO     Recomputed accuracy!
2025-11-22 11:13:44 INFO     validation_is_true: 1.000000
2025-11-22 11:13:44 INFO     Recomputing accuracy!
2025-11-22 11:13:48 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:48 INFO     Recomputed accuracy!
2025-11-22 11:13:48 INFO     validation_is_true: 1.000000
2025-11-22 11:13:48 INFO     Recomputing accuracy!
2025-11-22 11:13:51 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:51 INFO     Recomputed accuracy!
2025-11-22 11:13:51 INFO     validation_is_true: 1.000000
2025-11-22 11:13:51 INFO     Recomputing accuracy!
2025-11-22 11:13:52 INFO     Recomputed accuracy!
2025-11-22 11:13:52 INFO     validation_is_true: 1.000000
2025-11-22 11:13:52 INFO     Recomputing accuracy!
2025-11-22 11:13:52 INFO     Recomputed accuracy!
2025-11-22 11:13:52 INFO     validation_is_true: 1.000000
2025-11-22 11:13:52 INFO     Recomputing accuracy!
2025-11-22 11:13:55 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:55 INFO     Recomputed accuracy!
2025-11-22 11:13:55 INFO     validation_is_true: 1.000000
2025-11-22 11:13:55 INFO     Recomputing accuracy!
2025-11-22 11:13:58 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:13:58 INFO     Recomputed accuracy!
2025-11-22 11:13:58 INFO     validation_is_true: 1.000000
2025-11-22 11:13:58 INFO     Recomputing accuracy!
2025-11-22 11:14:02 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:02 INFO     Recomputed accuracy!
2025-11-22 11:14:02 INFO     validation_is_true: 1.000000
2025-11-22 11:14:02 INFO     Recomputing accuracy!
2025-11-22 11:14:05 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:05 INFO     Recomputed accuracy!
2025-11-22 11:14:05 INFO     validation_is_true: 1.000000
2025-11-22 11:14:05 INFO     Recomputing accuracy!
2025-11-22 11:14:08 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:08 INFO     Recomputed accuracy!
2025-11-22 11:14:08 INFO     validation_is_true: 1.000000
2025-11-22 11:14:08 INFO     Recomputing accuracy!
2025-11-22 11:14:11 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:11 INFO     Recomputed accuracy!
2025-11-22 11:14:11 INFO     validation_is_true: 0.000000
2025-11-22 11:14:11 INFO     Recomputing accuracy!
2025-11-22 11:14:14 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:14 INFO     Recomputed accuracy!
2025-11-22 11:14:14 INFO     validation_is_true: 1.000000
2025-11-22 11:14:14 INFO     Recomputing accuracy!
2025-11-22 11:14:15 INFO     Recomputed accuracy!
2025-11-22 11:14:15 INFO     validation_is_true: 1.000000
2025-11-22 11:14:15 INFO     Recomputing accuracy!
2025-11-22 11:14:18 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:18 INFO     Recomputed accuracy!
2025-11-22 11:14:18 INFO     validation_is_true: 0.000000
2025-11-22 11:14:18 INFO     Recomputing accuracy!
2025-11-22 11:14:21 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:21 INFO     Recomputed accuracy!
2025-11-22 11:14:21 INFO     validation_is_true: 1.000000
2025-11-22 11:14:21 INFO     Recomputing accuracy!
2025-11-22 11:14:25 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:25 INFO     Recomputed accuracy!
2025-11-22 11:14:25 INFO     validation_is_true: 1.000000
2025-11-22 11:14:25 INFO     Recomputing accuracy!
2025-11-22 11:14:25 INFO     Recomputed accuracy!
2025-11-22 11:14:25 INFO     validation_is_true: 0.000000
2025-11-22 11:14:25 INFO     Recomputing accuracy!
2025-11-22 11:14:26 INFO     Recomputed accuracy!
2025-11-22 11:14:26 INFO     validation_is_true: 1.000000
2025-11-22 11:14:26 INFO     Recomputing accuracy!
2025-11-22 11:14:29 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:29 INFO     Recomputed accuracy!
2025-11-22 11:14:29 INFO     validation_is_true: 1.000000
2025-11-22 11:14:29 INFO     Recomputing accuracy!
2025-11-22 11:14:32 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:32 INFO     Recomputed accuracy!
2025-11-22 11:14:32 INFO     validation_is_true: 1.000000
2025-11-22 11:14:32 INFO     Recomputing accuracy!
2025-11-22 11:14:35 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:35 INFO     Recomputed accuracy!
2025-11-22 11:14:35 INFO     validation_is_true: 1.000000
2025-11-22 11:14:35 INFO     Recomputing accuracy!
2025-11-22 11:14:38 INFO     Recomputed accuracy!
2025-11-22 11:14:38 INFO     validation_is_true: 0.000000
2025-11-22 11:14:38 INFO     Recomputing accuracy!
2025-11-22 11:14:41 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:41 INFO     Recomputed accuracy!
2025-11-22 11:14:41 INFO     validation_is_true: 1.000000
2025-11-22 11:14:41 INFO     Recomputing accuracy!
2025-11-22 11:14:42 INFO     Recomputed accuracy!
2025-11-22 11:14:42 INFO     validation_is_true: 0.000000
2025-11-22 11:14:42 INFO     Recomputing accuracy!
2025-11-22 11:14:45 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:45 INFO     Recomputed accuracy!
2025-11-22 11:14:45 INFO     validation_is_true: 1.000000
2025-11-22 11:14:45 INFO     Recomputing accuracy!
2025-11-22 11:14:46 INFO     Recomputed accuracy!
2025-11-22 11:14:46 INFO     validation_is_true: 1.000000
2025-11-22 11:14:46 INFO     Recomputing accuracy!
2025-11-22 11:14:49 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:49 INFO     Recomputed accuracy!
2025-11-22 11:14:49 INFO     validation_is_true: 1.000000
2025-11-22 11:14:49 INFO     Recomputing accuracy!
2025-11-22 11:14:50 INFO     Recomputed accuracy!
2025-11-22 11:14:50 INFO     validation_is_true: 1.000000
2025-11-22 11:14:50 INFO     Recomputing accuracy!
2025-11-22 11:14:52 INFO     Recomputed accuracy!
2025-11-22 11:14:52 INFO     validation_is_true: 1.000000
2025-11-22 11:14:52 INFO     Recomputing accuracy!
2025-11-22 11:14:55 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:55 INFO     Recomputed accuracy!
2025-11-22 11:14:55 INFO     validation_is_true: 1.000000
2025-11-22 11:14:55 INFO     Recomputing accuracy!
2025-11-22 11:14:56 INFO     Recomputed accuracy!
2025-11-22 11:14:56 INFO     validation_is_true: 1.000000
2025-11-22 11:14:56 INFO     Recomputing accuracy!
2025-11-22 11:14:59 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:14:59 INFO     Recomputed accuracy!
2025-11-22 11:14:59 INFO     validation_is_true: 1.000000
2025-11-22 11:14:59 INFO     Recomputing accuracy!
2025-11-22 11:15:03 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:03 INFO     Recomputed accuracy!
2025-11-22 11:15:03 INFO     validation_is_true: 1.000000
2025-11-22 11:15:03 INFO     Recomputing accuracy!
2025-11-22 11:15:06 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:06 INFO     Recomputed accuracy!
2025-11-22 11:15:06 INFO     validation_is_true: 1.000000
2025-11-22 11:15:06 INFO     Recomputing accuracy!
2025-11-22 11:15:07 INFO     Recomputed accuracy!
2025-11-22 11:15:07 INFO     validation_is_true: 1.000000
2025-11-22 11:15:07 INFO     Recomputing accuracy!
2025-11-22 11:15:10 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:10 INFO     Recomputed accuracy!
2025-11-22 11:15:10 INFO     validation_is_true: 1.000000
2025-11-22 11:15:10 INFO     Recomputing accuracy!
2025-11-22 11:15:13 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:13 INFO     Recomputed accuracy!
2025-11-22 11:15:13 INFO     validation_is_true: 1.000000
2025-11-22 11:15:13 INFO     Recomputing accuracy!
2025-11-22 11:15:14 INFO     Recomputed accuracy!
2025-11-22 11:15:14 INFO     validation_is_true: 1.000000
2025-11-22 11:15:14 INFO     Recomputing accuracy!
2025-11-22 11:15:15 INFO     Recomputed accuracy!
2025-11-22 11:15:15 INFO     validation_is_true: 1.000000
2025-11-22 11:15:15 INFO     Recomputing accuracy!
2025-11-22 11:15:18 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:18 INFO     Recomputed accuracy!
2025-11-22 11:15:18 INFO     validation_is_true: 1.000000
2025-11-22 11:15:18 INFO     Recomputing accuracy!
2025-11-22 11:15:21 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:21 INFO     Recomputed accuracy!
2025-11-22 11:15:21 INFO     validation_is_true: 1.000000
2025-11-22 11:15:21 INFO     Recomputing accuracy!
2025-11-22 11:15:24 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:24 INFO     Recomputed accuracy!
2025-11-22 11:15:24 INFO     validation_is_true: 1.000000
2025-11-22 11:15:24 INFO     Recomputing accuracy!
2025-11-22 11:15:28 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:28 INFO     Recomputed accuracy!
2025-11-22 11:15:28 INFO     validation_is_true: 1.000000
2025-11-22 11:15:28 INFO     Recomputing accuracy!
2025-11-22 11:15:31 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:31 INFO     Recomputed accuracy!
2025-11-22 11:15:31 INFO     validation_is_true: 1.000000
2025-11-22 11:15:31 INFO     Recomputing accuracy!
2025-11-22 11:15:32 INFO     Recomputed accuracy!
2025-11-22 11:15:32 INFO     validation_is_true: 1.000000
2025-11-22 11:15:32 INFO     Recomputing accuracy!
2025-11-22 11:15:35 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:35 INFO     Recomputed accuracy!
2025-11-22 11:15:35 INFO     validation_is_true: 1.000000
2025-11-22 11:15:35 INFO     Recomputing accuracy!
2025-11-22 11:15:38 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:38 INFO     Recomputed accuracy!
2025-11-22 11:15:38 INFO     validation_is_true: 1.000000
2025-11-22 11:15:38 INFO     Recomputing accuracy!
2025-11-22 11:15:41 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:41 INFO     Recomputed accuracy!
2025-11-22 11:15:41 INFO     validation_is_true: 1.000000
2025-11-22 11:15:41 INFO     Recomputing accuracy!
2025-11-22 11:15:44 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:44 INFO     Recomputed accuracy!
2025-11-22 11:15:44 INFO     validation_is_true: 1.000000
2025-11-22 11:15:44 INFO     Recomputing accuracy!
2025-11-22 11:15:47 INFO     Recomputed accuracy!
2025-11-22 11:15:47 INFO     validation_is_true: 1.000000
2025-11-22 11:15:47 INFO     Recomputing accuracy!
2025-11-22 11:15:50 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:50 INFO     Recomputed accuracy!
2025-11-22 11:15:50 INFO     validation_is_true: 1.000000
2025-11-22 11:15:50 INFO     Recomputing accuracy!
2025-11-22 11:15:53 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:53 INFO     Recomputed accuracy!
2025-11-22 11:15:53 INFO     validation_is_true: 1.000000
2025-11-22 11:15:53 INFO     Recomputing accuracy!
2025-11-22 11:15:56 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:56 INFO     Recomputed accuracy!
2025-11-22 11:15:56 INFO     validation_is_true: 1.000000
2025-11-22 11:15:56 INFO     Recomputing accuracy!
2025-11-22 11:15:59 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:15:59 INFO     Recomputed accuracy!
2025-11-22 11:15:59 INFO     validation_is_true: 1.000000
2025-11-22 11:15:59 INFO     Recomputing accuracy!
2025-11-22 11:16:02 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:02 INFO     Recomputed accuracy!
2025-11-22 11:16:02 INFO     validation_is_true: 1.000000
2025-11-22 11:16:02 INFO     Recomputing accuracy!
2025-11-22 11:16:06 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:06 INFO     Recomputed accuracy!
2025-11-22 11:16:06 INFO     validation_is_true: 1.000000
2025-11-22 11:16:06 INFO     Recomputing accuracy!
2025-11-22 11:16:09 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:09 INFO     Recomputed accuracy!
2025-11-22 11:16:09 INFO     validation_is_true: 1.000000
2025-11-22 11:16:09 INFO     Recomputing accuracy!
2025-11-22 11:16:12 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:12 INFO     Recomputed accuracy!
2025-11-22 11:16:12 INFO     validation_is_true: 1.000000
2025-11-22 11:16:12 INFO     Recomputing accuracy!
2025-11-22 11:16:15 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:15 INFO     Recomputed accuracy!
2025-11-22 11:16:15 INFO     validation_is_true: 1.000000
2025-11-22 11:16:15 INFO     Recomputing accuracy!
2025-11-22 11:16:18 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:18 INFO     Recomputed accuracy!
2025-11-22 11:16:18 INFO     validation_is_true: 1.000000
2025-11-22 11:16:18 INFO     Recomputing accuracy!
2025-11-22 11:16:21 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:21 INFO     Recomputed accuracy!
2025-11-22 11:16:21 INFO     validation_is_true: 1.000000
2025-11-22 11:16:21 INFO     Recomputing accuracy!
2025-11-22 11:16:23 INFO     Recomputed accuracy!
2025-11-22 11:16:23 INFO     validation_is_true: 1.000000
2025-11-22 11:16:23 INFO     Recomputing accuracy!
2025-11-22 11:16:24 INFO     Recomputed accuracy!
2025-11-22 11:16:24 INFO     validation_is_true: 1.000000
2025-11-22 11:16:24 INFO     Recomputing accuracy!
2025-11-22 11:16:27 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:27 INFO     Recomputed accuracy!
2025-11-22 11:16:27 INFO     validation_is_true: 1.000000
2025-11-22 11:16:27 INFO     Recomputing accuracy!
2025-11-22 11:16:30 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:30 INFO     Recomputed accuracy!
2025-11-22 11:16:30 INFO     validation_is_true: 1.000000
2025-11-22 11:16:30 INFO     Recomputing accuracy!
2025-11-22 11:16:31 INFO     Recomputed accuracy!
2025-11-22 11:16:31 INFO     validation_is_true: 1.000000
2025-11-22 11:16:31 INFO     Recomputing accuracy!
2025-11-22 11:16:32 INFO     Recomputed accuracy!
2025-11-22 11:16:32 INFO     validation_is_true: 1.000000
2025-11-22 11:16:32 INFO     Recomputing accuracy!
2025-11-22 11:16:35 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:35 INFO     Recomputed accuracy!
2025-11-22 11:16:35 INFO     validation_is_true: 1.000000
2025-11-22 11:16:35 INFO     Recomputing accuracy!
2025-11-22 11:16:38 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:38 INFO     Recomputed accuracy!
2025-11-22 11:16:38 INFO     validation_is_true: 1.000000
2025-11-22 11:16:38 INFO     Recomputing accuracy!
2025-11-22 11:16:41 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:41 INFO     Recomputed accuracy!
2025-11-22 11:16:41 INFO     validation_is_true: 1.000000
2025-11-22 11:16:41 INFO     Recomputing accuracy!
2025-11-22 11:16:45 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:45 INFO     Recomputed accuracy!
2025-11-22 11:16:45 INFO     validation_is_true: 1.000000
2025-11-22 11:16:45 INFO     Recomputing accuracy!
2025-11-22 11:16:47 INFO     Recomputed accuracy!
2025-11-22 11:16:47 INFO     validation_is_true: 0.000000
2025-11-22 11:16:47 INFO     Recomputing accuracy!
2025-11-22 11:16:50 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:50 INFO     Recomputed accuracy!
2025-11-22 11:16:50 INFO     validation_is_true: 1.000000
2025-11-22 11:16:50 INFO     Recomputing accuracy!
2025-11-22 11:16:53 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:53 INFO     Recomputed accuracy!
2025-11-22 11:16:53 INFO     validation_is_true: 1.000000
2025-11-22 11:16:53 INFO     Recomputing accuracy!
2025-11-22 11:16:56 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:16:56 INFO     Recomputed accuracy!
2025-11-22 11:16:56 INFO     validation_is_true: 0.000000
2025-11-22 11:16:56 INFO     Recomputing accuracy!
2025-11-22 11:17:00 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:00 INFO     Recomputed accuracy!
2025-11-22 11:17:00 INFO     validation_is_true: 1.000000
2025-11-22 11:17:00 INFO     Recomputing accuracy!
2025-11-22 11:17:03 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:03 INFO     Recomputed accuracy!
2025-11-22 11:17:03 INFO     validation_is_true: 1.000000
2025-11-22 11:17:03 INFO     Recomputing accuracy!
2025-11-22 11:17:04 INFO     Recomputed accuracy!
2025-11-22 11:17:04 INFO     validation_is_true: 1.000000
2025-11-22 11:17:04 INFO     Recomputing accuracy!
2025-11-22 11:17:07 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:07 INFO     Recomputed accuracy!
2025-11-22 11:17:07 INFO     validation_is_true: 1.000000
2025-11-22 11:17:07 INFO     Recomputing accuracy!
2025-11-22 11:17:10 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:10 INFO     Recomputed accuracy!
2025-11-22 11:17:10 INFO     validation_is_true: 1.000000
2025-11-22 11:17:10 INFO     Recomputing accuracy!
2025-11-22 11:17:11 INFO     Recomputed accuracy!
2025-11-22 11:17:11 INFO     validation_is_true: 1.000000
2025-11-22 11:17:11 INFO     Recomputing accuracy!
2025-11-22 11:17:14 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:14 INFO     Recomputed accuracy!
2025-11-22 11:17:14 INFO     validation_is_true: 1.000000
2025-11-22 11:17:14 INFO     Recomputing accuracy!
2025-11-22 11:17:17 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:17 INFO     Recomputed accuracy!
2025-11-22 11:17:17 INFO     validation_is_true: 1.000000
2025-11-22 11:17:17 INFO     Recomputing accuracy!
2025-11-22 11:17:20 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:20 INFO     Recomputed accuracy!
2025-11-22 11:17:20 INFO     validation_is_true: 1.000000
2025-11-22 11:17:20 INFO     Recomputing accuracy!
2025-11-22 11:17:22 INFO     Recomputed accuracy!
2025-11-22 11:17:22 INFO     validation_is_true: 1.000000
2025-11-22 11:17:22 INFO     Recomputing accuracy!
2025-11-22 11:17:25 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:25 INFO     Recomputed accuracy!
2025-11-22 11:17:25 INFO     validation_is_true: 1.000000
2025-11-22 11:17:25 INFO     Recomputing accuracy!
2025-11-22 11:17:28 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:28 INFO     Recomputed accuracy!
2025-11-22 11:17:28 INFO     validation_is_true: 1.000000
2025-11-22 11:17:28 INFO     Recomputing accuracy!
2025-11-22 11:17:31 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:31 INFO     Recomputed accuracy!
2025-11-22 11:17:31 INFO     validation_is_true: 0.000000
2025-11-22 11:17:31 INFO     Recomputing accuracy!
2025-11-22 11:17:34 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:34 INFO     Recomputed accuracy!
2025-11-22 11:17:34 INFO     validation_is_true: 1.000000
2025-11-22 11:17:34 INFO     Recomputing accuracy!
2025-11-22 11:17:37 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:37 INFO     Recomputed accuracy!
2025-11-22 11:17:37 INFO     validation_is_true: 1.000000
2025-11-22 11:17:37 INFO     Recomputing accuracy!
2025-11-22 11:17:40 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:40 INFO     Recomputed accuracy!
2025-11-22 11:17:40 INFO     validation_is_true: 0.000000
2025-11-22 11:17:40 INFO     Recomputing accuracy!
2025-11-22 11:17:43 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:43 INFO     Recomputed accuracy!
2025-11-22 11:17:43 INFO     validation_is_true: 1.000000
2025-11-22 11:17:43 INFO     Recomputing accuracy!
2025-11-22 11:17:47 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:47 INFO     Recomputed accuracy!
2025-11-22 11:17:47 INFO     validation_is_true: 1.000000
2025-11-22 11:17:47 INFO     Recomputing accuracy!
2025-11-22 11:17:50 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:50 INFO     Recomputed accuracy!
2025-11-22 11:17:50 INFO     validation_is_true: 1.000000
2025-11-22 11:17:50 INFO     Recomputing accuracy!
2025-11-22 11:17:53 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:53 INFO     Recomputed accuracy!
2025-11-22 11:17:53 INFO     validation_is_true: 1.000000
2025-11-22 11:17:53 INFO     Recomputing accuracy!
2025-11-22 11:17:54 INFO     Recomputed accuracy!
2025-11-22 11:17:54 INFO     validation_is_true: 1.000000
2025-11-22 11:17:54 INFO     Recomputing accuracy!
2025-11-22 11:17:57 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:17:57 INFO     Recomputed accuracy!
2025-11-22 11:17:57 INFO     validation_is_true: 1.000000
2025-11-22 11:17:57 INFO     Recomputing accuracy!
2025-11-22 11:18:00 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:00 INFO     Recomputed accuracy!
2025-11-22 11:18:00 INFO     validation_is_true: 1.000000
2025-11-22 11:18:00 INFO     Recomputing accuracy!
2025-11-22 11:18:03 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:03 INFO     Recomputed accuracy!
2025-11-22 11:18:03 INFO     validation_is_true: 1.000000
2025-11-22 11:18:03 INFO     Recomputing accuracy!
2025-11-22 11:18:06 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:06 INFO     Recomputed accuracy!
2025-11-22 11:18:06 INFO     validation_is_true: 1.000000
2025-11-22 11:18:06 INFO     Recomputing accuracy!
2025-11-22 11:18:07 INFO     Recomputed accuracy!
2025-11-22 11:18:07 INFO     validation_is_true: 1.000000
2025-11-22 11:18:07 INFO     Recomputing accuracy!
2025-11-22 11:18:10 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:10 INFO     Recomputed accuracy!
2025-11-22 11:18:10 INFO     validation_is_true: 1.000000
2025-11-22 11:18:10 INFO     Recomputing accuracy!
2025-11-22 11:18:13 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:13 INFO     Recomputed accuracy!
2025-11-22 11:18:13 INFO     validation_is_true: 1.000000
2025-11-22 11:18:13 INFO     Recomputing accuracy!
2025-11-22 11:18:16 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:16 INFO     Recomputed accuracy!
2025-11-22 11:18:16 INFO     validation_is_true: 1.000000
2025-11-22 11:18:16 INFO     Recomputing accuracy!
2025-11-22 11:18:20 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:20 INFO     Recomputed accuracy!
2025-11-22 11:18:20 INFO     validation_is_true: 1.000000
2025-11-22 11:18:20 INFO     Recomputing accuracy!
2025-11-22 11:18:23 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:23 INFO     Recomputed accuracy!
2025-11-22 11:18:23 INFO     validation_is_true: 0.000000
2025-11-22 11:18:23 INFO     Recomputing accuracy!
2025-11-22 11:18:26 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:26 INFO     Recomputed accuracy!
2025-11-22 11:18:26 INFO     validation_is_true: 1.000000
2025-11-22 11:18:26 INFO     Recomputing accuracy!
2025-11-22 11:18:29 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:29 INFO     Recomputed accuracy!
2025-11-22 11:18:29 INFO     validation_is_true: 1.000000
2025-11-22 11:18:29 INFO     Recomputing accuracy!
2025-11-22 11:18:31 INFO     Recomputed accuracy!
2025-11-22 11:18:31 INFO     validation_is_true: 1.000000
2025-11-22 11:18:31 INFO     Recomputing accuracy!
2025-11-22 11:18:33 INFO     Recomputed accuracy!
2025-11-22 11:18:33 INFO     validation_is_true: 0.000000
2025-11-22 11:18:33 INFO     Recomputing accuracy!
2025-11-22 11:18:36 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:36 INFO     Recomputed accuracy!
2025-11-22 11:18:36 INFO     validation_is_true: 1.000000
2025-11-22 11:18:36 INFO     Recomputing accuracy!
2025-11-22 11:18:39 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:39 INFO     Recomputed accuracy!
2025-11-22 11:18:39 INFO     validation_is_true: 1.000000
2025-11-22 11:18:39 INFO     Recomputing accuracy!
2025-11-22 11:18:39 INFO     Recomputed accuracy!
2025-11-22 11:18:39 INFO     validation_is_true: 1.000000
2025-11-22 11:18:39 INFO     Recomputing accuracy!
2025-11-22 11:18:40 INFO     Recomputed accuracy!
2025-11-22 11:18:40 INFO     validation_is_true: 0.000000
2025-11-22 11:18:40 INFO     Recomputing accuracy!
2025-11-22 11:18:43 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:43 INFO     Recomputed accuracy!
2025-11-22 11:18:43 INFO     validation_is_true: 1.000000
2025-11-22 11:18:43 INFO     Recomputing accuracy!
2025-11-22 11:18:46 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:46 INFO     Recomputed accuracy!
2025-11-22 11:18:46 INFO     validation_is_true: 1.000000
2025-11-22 11:18:46 INFO     Recomputing accuracy!
2025-11-22 11:18:47 INFO     Recomputed accuracy!
2025-11-22 11:18:47 INFO     validation_is_true: 1.000000
2025-11-22 11:18:47 INFO     Recomputing accuracy!
2025-11-22 11:18:51 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:51 INFO     Recomputed accuracy!
2025-11-22 11:18:51 INFO     validation_is_true: 1.000000
2025-11-22 11:18:51 INFO     Recomputing accuracy!
2025-11-22 11:18:54 WARNING  Generation interrupted by max_token limit.
2025-11-22 11:18:54 INFO     Recomputed accuracy!
2025-11-22 11:18:54 INFO     validation_is_true: 1.000000
