[34m[1mwandb[0m: Detected [openai] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
2025-11-21 10:45:39 WARNING  Recompute accuracy enabled. This does not apply to precomputed p_true!
2025-11-21 10:51:22 INFO     validation_is_true: 1.000000
2025-11-21 10:51:22 INFO     Recomputing accuracy!
2025-11-21 10:51:25 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:25 INFO     Recomputed accuracy!
2025-11-21 10:51:25 INFO     validation_is_true: 1.000000
2025-11-21 10:51:25 INFO     Recomputing accuracy!
2025-11-21 10:51:28 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:28 INFO     Recomputed accuracy!
2025-11-21 10:51:28 INFO     validation_is_true: 1.000000
2025-11-21 10:51:28 INFO     Recomputing accuracy!
2025-11-21 10:51:32 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:32 INFO     Recomputed accuracy!
2025-11-21 10:51:32 INFO     validation_is_true: 1.000000
2025-11-21 10:51:32 INFO     Recomputing accuracy!
2025-11-21 10:51:33 INFO     Recomputed accuracy!
2025-11-21 10:51:33 INFO     validation_is_true: 1.000000
2025-11-21 10:51:33 INFO     Recomputing accuracy!
2025-11-21 10:51:36 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:36 INFO     Recomputed accuracy!
2025-11-21 10:51:36 INFO     validation_is_true: 1.000000
2025-11-21 10:51:36 INFO     Recomputing accuracy!
2025-11-21 10:51:39 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:39 INFO     Recomputed accuracy!
2025-11-21 10:51:39 INFO     validation_is_true: 1.000000
2025-11-21 10:51:39 INFO     Recomputing accuracy!
2025-11-21 10:51:42 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:42 INFO     Recomputed accuracy!
2025-11-21 10:51:42 INFO     validation_is_true: 1.000000
2025-11-21 10:51:42 INFO     Recomputing accuracy!
2025-11-21 10:51:45 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:45 INFO     Recomputed accuracy!
2025-11-21 10:51:45 INFO     validation_is_true: 1.000000
2025-11-21 10:51:45 INFO     Recomputing accuracy!
2025-11-21 10:51:48 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:48 INFO     Recomputed accuracy!
2025-11-21 10:51:48 INFO     validation_is_true: 1.000000
2025-11-21 10:51:48 INFO     Recomputing accuracy!
2025-11-21 10:51:51 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:51 INFO     Recomputed accuracy!
2025-11-21 10:51:51 INFO     validation_is_true: 1.000000
2025-11-21 10:51:51 INFO     Recomputing accuracy!
2025-11-21 10:51:53 INFO     Recomputed accuracy!
2025-11-21 10:51:53 INFO     validation_is_true: 1.000000
2025-11-21 10:51:53 INFO     Recomputing accuracy!
2025-11-21 10:51:56 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:56 INFO     Recomputed accuracy!
2025-11-21 10:51:56 INFO     validation_is_true: 1.000000
2025-11-21 10:51:56 INFO     Recomputing accuracy!
2025-11-21 10:51:56 INFO     Recomputed accuracy!
2025-11-21 10:51:56 INFO     validation_is_true: 1.000000
2025-11-21 10:51:56 INFO     Recomputing accuracy!
2025-11-21 10:51:59 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:51:59 INFO     Recomputed accuracy!
2025-11-21 10:51:59 INFO     validation_is_true: 1.000000
2025-11-21 10:51:59 INFO     Recomputing accuracy!
2025-11-21 10:52:02 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:02 INFO     Recomputed accuracy!
2025-11-21 10:52:02 INFO     validation_is_true: 1.000000
2025-11-21 10:52:02 INFO     Recomputing accuracy!
2025-11-21 10:52:05 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:05 INFO     Recomputed accuracy!
2025-11-21 10:52:05 INFO     validation_is_true: 1.000000
2025-11-21 10:52:05 INFO     Recomputing accuracy!
2025-11-21 10:52:09 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:09 INFO     Recomputed accuracy!
2025-11-21 10:52:09 INFO     validation_is_true: 1.000000
2025-11-21 10:52:09 INFO     Recomputing accuracy!
2025-11-21 10:52:12 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:12 INFO     Recomputed accuracy!
2025-11-21 10:52:12 INFO     validation_is_true: 1.000000
2025-11-21 10:52:12 INFO     Recomputing accuracy!
2025-11-21 10:52:15 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:15 INFO     Recomputed accuracy!
2025-11-21 10:52:15 INFO     validation_is_true: 1.000000
2025-11-21 10:52:15 INFO     Recomputing accuracy!
2025-11-21 10:52:18 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:18 INFO     Recomputed accuracy!
2025-11-21 10:52:18 INFO     validation_is_true: 1.000000
2025-11-21 10:52:18 INFO     Recomputing accuracy!
2025-11-21 10:52:19 INFO     Recomputed accuracy!
2025-11-21 10:52:19 INFO     validation_is_true: 1.000000
2025-11-21 10:52:19 INFO     Recomputing accuracy!
2025-11-21 10:52:22 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:22 INFO     Recomputed accuracy!
2025-11-21 10:52:22 INFO     validation_is_true: 1.000000
2025-11-21 10:52:22 INFO     Recomputing accuracy!
2025-11-21 10:52:25 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:25 INFO     Recomputed accuracy!
2025-11-21 10:52:25 INFO     validation_is_true: 1.000000
2025-11-21 10:52:25 INFO     Recomputing accuracy!
2025-11-21 10:52:26 INFO     Recomputed accuracy!
2025-11-21 10:52:26 INFO     validation_is_true: 1.000000
2025-11-21 10:52:26 INFO     Recomputing accuracy!
2025-11-21 10:52:29 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:29 INFO     Recomputed accuracy!
2025-11-21 10:52:29 INFO     validation_is_true: 1.000000
2025-11-21 10:52:29 INFO     Recomputing accuracy!
2025-11-21 10:52:29 INFO     Recomputed accuracy!
2025-11-21 10:52:29 INFO     validation_is_true: 1.000000
2025-11-21 10:52:29 INFO     Recomputing accuracy!
2025-11-21 10:52:32 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:32 INFO     Recomputed accuracy!
2025-11-21 10:52:32 INFO     validation_is_true: 1.000000
2025-11-21 10:52:32 INFO     Recomputing accuracy!
2025-11-21 10:52:36 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:36 INFO     Recomputed accuracy!
2025-11-21 10:52:36 INFO     validation_is_true: 1.000000
2025-11-21 10:52:36 INFO     Recomputing accuracy!
2025-11-21 10:52:39 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:39 INFO     Recomputed accuracy!
2025-11-21 10:52:39 INFO     validation_is_true: 1.000000
2025-11-21 10:52:39 INFO     Recomputing accuracy!
2025-11-21 10:52:42 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:42 INFO     Recomputed accuracy!
2025-11-21 10:52:42 INFO     validation_is_true: 1.000000
2025-11-21 10:52:42 INFO     Recomputing accuracy!
2025-11-21 10:52:45 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:45 INFO     Recomputed accuracy!
2025-11-21 10:52:45 INFO     validation_is_true: 1.000000
2025-11-21 10:52:45 INFO     Recomputing accuracy!
2025-11-21 10:52:46 INFO     Recomputed accuracy!
2025-11-21 10:52:46 INFO     validation_is_true: 0.000000
2025-11-21 10:52:46 INFO     Recomputing accuracy!
2025-11-21 10:52:49 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:49 INFO     Recomputed accuracy!
2025-11-21 10:52:49 INFO     validation_is_true: 1.000000
2025-11-21 10:52:49 INFO     Recomputing accuracy!
2025-11-21 10:52:52 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:52 INFO     Recomputed accuracy!
2025-11-21 10:52:52 INFO     validation_is_true: 0.000000
2025-11-21 10:52:52 INFO     Recomputing accuracy!
2025-11-21 10:52:56 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:52:56 INFO     Recomputed accuracy!
2025-11-21 10:52:56 INFO     validation_is_true: 1.000000
2025-11-21 10:52:56 INFO     Recomputing accuracy!
2025-11-21 10:52:57 INFO     Recomputed accuracy!
2025-11-21 10:52:57 INFO     validation_is_true: 1.000000
2025-11-21 10:52:57 INFO     Recomputing accuracy!
2025-11-21 10:53:00 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:00 INFO     Recomputed accuracy!
2025-11-21 10:53:00 INFO     validation_is_true: 1.000000
2025-11-21 10:53:00 INFO     Recomputing accuracy!
2025-11-21 10:53:03 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:03 INFO     Recomputed accuracy!
2025-11-21 10:53:03 INFO     validation_is_true: 1.000000
2025-11-21 10:53:03 INFO     Recomputing accuracy!
2025-11-21 10:53:06 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:06 INFO     Recomputed accuracy!
2025-11-21 10:53:06 INFO     validation_is_true: 1.000000
2025-11-21 10:53:06 INFO     Recomputing accuracy!
2025-11-21 10:53:09 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:09 INFO     Recomputed accuracy!
2025-11-21 10:53:09 INFO     validation_is_true: 1.000000
2025-11-21 10:53:09 INFO     Recomputing accuracy!
2025-11-21 10:53:12 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:12 INFO     Recomputed accuracy!
2025-11-21 10:53:12 INFO     validation_is_true: 1.000000
2025-11-21 10:53:12 INFO     Recomputing accuracy!
2025-11-21 10:53:16 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:16 INFO     Recomputed accuracy!
2025-11-21 10:53:16 INFO     validation_is_true: 1.000000
2025-11-21 10:53:16 INFO     Recomputing accuracy!
2025-11-21 10:53:19 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:19 INFO     Recomputed accuracy!
2025-11-21 10:53:19 INFO     validation_is_true: 1.000000
2025-11-21 10:53:19 INFO     Recomputing accuracy!
2025-11-21 10:53:22 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:22 INFO     Recomputed accuracy!
2025-11-21 10:53:22 INFO     validation_is_true: 1.000000
2025-11-21 10:53:22 INFO     Recomputing accuracy!
2025-11-21 10:53:25 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:25 INFO     Recomputed accuracy!
2025-11-21 10:53:25 INFO     validation_is_true: 1.000000
2025-11-21 10:53:25 INFO     Recomputing accuracy!
2025-11-21 10:53:28 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:28 INFO     Recomputed accuracy!
2025-11-21 10:53:28 INFO     validation_is_true: 1.000000
2025-11-21 10:53:28 INFO     Recomputing accuracy!
2025-11-21 10:53:29 INFO     Recomputed accuracy!
2025-11-21 10:53:29 INFO     validation_is_true: 1.000000
2025-11-21 10:53:29 INFO     Recomputing accuracy!
2025-11-21 10:53:32 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:32 INFO     Recomputed accuracy!
2025-11-21 10:53:32 INFO     validation_is_true: 1.000000
2025-11-21 10:53:32 INFO     Recomputing accuracy!
2025-11-21 10:53:35 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:35 INFO     Recomputed accuracy!
2025-11-21 10:53:35 INFO     validation_is_true: 1.000000
2025-11-21 10:53:35 INFO     Recomputing accuracy!
2025-11-21 10:53:39 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:39 INFO     Recomputed accuracy!
2025-11-21 10:53:39 INFO     validation_is_true: 1.000000
2025-11-21 10:53:39 INFO     Recomputing accuracy!
2025-11-21 10:53:40 INFO     Recomputed accuracy!
2025-11-21 10:53:40 INFO     validation_is_true: 1.000000
2025-11-21 10:53:40 INFO     Recomputing accuracy!
2025-11-21 10:53:43 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:43 INFO     Recomputed accuracy!
2025-11-21 10:53:43 INFO     validation_is_true: 1.000000
2025-11-21 10:53:43 INFO     Recomputing accuracy!
2025-11-21 10:53:44 INFO     Recomputed accuracy!
2025-11-21 10:53:44 INFO     validation_is_true: 1.000000
2025-11-21 10:53:44 INFO     Recomputing accuracy!
2025-11-21 10:53:47 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:47 INFO     Recomputed accuracy!
2025-11-21 10:53:47 INFO     validation_is_true: 1.000000
2025-11-21 10:53:47 INFO     Recomputing accuracy!
2025-11-21 10:53:50 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:50 INFO     Recomputed accuracy!
2025-11-21 10:53:50 INFO     validation_is_true: 1.000000
2025-11-21 10:53:50 INFO     Recomputing accuracy!
2025-11-21 10:53:53 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:53 INFO     Recomputed accuracy!
2025-11-21 10:53:53 INFO     validation_is_true: 1.000000
2025-11-21 10:53:53 INFO     Recomputing accuracy!
2025-11-21 10:53:54 INFO     Recomputed accuracy!
2025-11-21 10:53:54 INFO     validation_is_true: 1.000000
2025-11-21 10:53:54 INFO     Recomputing accuracy!
2025-11-21 10:53:55 INFO     Recomputed accuracy!
2025-11-21 10:53:55 INFO     validation_is_true: 1.000000
2025-11-21 10:53:55 INFO     Recomputing accuracy!
2025-11-21 10:53:58 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:53:58 INFO     Recomputed accuracy!
2025-11-21 10:53:58 INFO     validation_is_true: 1.000000
2025-11-21 10:53:58 INFO     Recomputing accuracy!
2025-11-21 10:53:59 INFO     Recomputed accuracy!
2025-11-21 10:53:59 INFO     validation_is_true: 1.000000
2025-11-21 10:53:59 INFO     Recomputing accuracy!
2025-11-21 10:54:02 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:02 INFO     Recomputed accuracy!
2025-11-21 10:54:02 INFO     validation_is_true: 1.000000
2025-11-21 10:54:02 INFO     Recomputing accuracy!
2025-11-21 10:54:05 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:05 INFO     Recomputed accuracy!
2025-11-21 10:54:05 INFO     validation_is_true: 1.000000
2025-11-21 10:54:05 INFO     Recomputing accuracy!
2025-11-21 10:54:08 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:08 INFO     Recomputed accuracy!
2025-11-21 10:54:08 INFO     validation_is_true: 1.000000
2025-11-21 10:54:08 INFO     Recomputing accuracy!
2025-11-21 10:54:11 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:11 INFO     Recomputed accuracy!
2025-11-21 10:54:11 INFO     validation_is_true: 1.000000
2025-11-21 10:54:11 INFO     Recomputing accuracy!
2025-11-21 10:54:14 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:14 INFO     Recomputed accuracy!
2025-11-21 10:54:14 INFO     validation_is_true: 1.000000
2025-11-21 10:54:14 INFO     Recomputing accuracy!
2025-11-21 10:54:18 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:18 INFO     Recomputed accuracy!
2025-11-21 10:54:18 INFO     validation_is_true: 1.000000
2025-11-21 10:54:18 INFO     Recomputing accuracy!
2025-11-21 10:54:21 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:21 INFO     Recomputed accuracy!
2025-11-21 10:54:21 INFO     validation_is_true: 1.000000
2025-11-21 10:54:21 INFO     Recomputing accuracy!
2025-11-21 10:54:24 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:24 INFO     Recomputed accuracy!
2025-11-21 10:54:24 INFO     validation_is_true: 1.000000
2025-11-21 10:54:24 INFO     Recomputing accuracy!
2025-11-21 10:54:27 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:27 INFO     Recomputed accuracy!
2025-11-21 10:54:27 INFO     validation_is_true: 1.000000
2025-11-21 10:54:27 INFO     Recomputing accuracy!
2025-11-21 10:54:30 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:30 INFO     Recomputed accuracy!
2025-11-21 10:54:30 INFO     validation_is_true: 1.000000
2025-11-21 10:54:30 INFO     Recomputing accuracy!
2025-11-21 10:54:31 INFO     Recomputed accuracy!
2025-11-21 10:54:31 INFO     validation_is_true: 1.000000
2025-11-21 10:54:31 INFO     Recomputing accuracy!
2025-11-21 10:54:34 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:34 INFO     Recomputed accuracy!
2025-11-21 10:54:34 INFO     validation_is_true: 1.000000
2025-11-21 10:54:34 INFO     Recomputing accuracy!
2025-11-21 10:54:37 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:37 INFO     Recomputed accuracy!
2025-11-21 10:54:37 INFO     validation_is_true: 1.000000
2025-11-21 10:54:37 INFO     Recomputing accuracy!
2025-11-21 10:54:38 INFO     Recomputed accuracy!
2025-11-21 10:54:38 INFO     validation_is_true: 1.000000
2025-11-21 10:54:38 INFO     Recomputing accuracy!
2025-11-21 10:54:41 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:41 INFO     Recomputed accuracy!
2025-11-21 10:54:41 INFO     validation_is_true: 1.000000
2025-11-21 10:54:41 INFO     Recomputing accuracy!
2025-11-21 10:54:45 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:45 INFO     Recomputed accuracy!
2025-11-21 10:54:45 INFO     validation_is_true: 1.000000
2025-11-21 10:54:45 INFO     Recomputing accuracy!
2025-11-21 10:54:46 INFO     Recomputed accuracy!
2025-11-21 10:54:46 INFO     validation_is_true: 1.000000
2025-11-21 10:54:46 INFO     Recomputing accuracy!
2025-11-21 10:54:49 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:49 INFO     Recomputed accuracy!
2025-11-21 10:54:49 INFO     validation_is_true: 1.000000
2025-11-21 10:54:49 INFO     Recomputing accuracy!
2025-11-21 10:54:52 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:52 INFO     Recomputed accuracy!
2025-11-21 10:54:52 INFO     validation_is_true: 1.000000
2025-11-21 10:54:52 INFO     Recomputing accuracy!
2025-11-21 10:54:55 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:55 INFO     Recomputed accuracy!
2025-11-21 10:54:55 INFO     validation_is_true: 0.000000
2025-11-21 10:54:55 INFO     Recomputing accuracy!
2025-11-21 10:54:58 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:54:58 INFO     Recomputed accuracy!
2025-11-21 10:54:58 INFO     validation_is_true: 1.000000
2025-11-21 10:54:58 INFO     Recomputing accuracy!
2025-11-21 10:54:59 INFO     Recomputed accuracy!
2025-11-21 10:54:59 INFO     validation_is_true: 1.000000
2025-11-21 10:54:59 INFO     Recomputing accuracy!
2025-11-21 10:55:02 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:02 INFO     Recomputed accuracy!
2025-11-21 10:55:02 INFO     validation_is_true: 0.000000
2025-11-21 10:55:02 INFO     Recomputing accuracy!
2025-11-21 10:55:05 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:05 INFO     Recomputed accuracy!
2025-11-21 10:55:05 INFO     validation_is_true: 1.000000
2025-11-21 10:55:05 INFO     Recomputing accuracy!
2025-11-21 10:55:09 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:09 INFO     Recomputed accuracy!
2025-11-21 10:55:09 INFO     validation_is_true: 1.000000
2025-11-21 10:55:09 INFO     Recomputing accuracy!
2025-11-21 10:55:12 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:12 INFO     Recomputed accuracy!
2025-11-21 10:55:12 INFO     validation_is_true: 1.000000
2025-11-21 10:55:12 INFO     Recomputing accuracy!
2025-11-21 10:55:13 INFO     Recomputed accuracy!
2025-11-21 10:55:13 INFO     validation_is_true: 1.000000
2025-11-21 10:55:13 INFO     Recomputing accuracy!
2025-11-21 10:55:16 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:16 INFO     Recomputed accuracy!
2025-11-21 10:55:16 INFO     validation_is_true: 1.000000
2025-11-21 10:55:16 INFO     Recomputing accuracy!
2025-11-21 10:55:19 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:19 INFO     Recomputed accuracy!
2025-11-21 10:55:19 INFO     validation_is_true: 1.000000
2025-11-21 10:55:19 INFO     Recomputing accuracy!
2025-11-21 10:55:22 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:22 INFO     Recomputed accuracy!
2025-11-21 10:55:22 INFO     validation_is_true: 1.000000
2025-11-21 10:55:22 INFO     Recomputing accuracy!
2025-11-21 10:55:25 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:25 INFO     Recomputed accuracy!
2025-11-21 10:55:25 INFO     validation_is_true: 1.000000
2025-11-21 10:55:25 INFO     Recomputing accuracy!
2025-11-21 10:55:28 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:28 INFO     Recomputed accuracy!
2025-11-21 10:55:28 INFO     validation_is_true: 1.000000
2025-11-21 10:55:28 INFO     Recomputing accuracy!
2025-11-21 10:55:30 INFO     Recomputed accuracy!
2025-11-21 10:55:30 INFO     validation_is_true: 1.000000
2025-11-21 10:55:30 INFO     Recomputing accuracy!
2025-11-21 10:55:33 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:33 INFO     Recomputed accuracy!
2025-11-21 10:55:33 INFO     validation_is_true: 1.000000
2025-11-21 10:55:33 INFO     Recomputing accuracy!
2025-11-21 10:55:36 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:36 INFO     Recomputed accuracy!
2025-11-21 10:55:36 INFO     validation_is_true: 1.000000
2025-11-21 10:55:36 INFO     Recomputing accuracy!
2025-11-21 10:55:39 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:39 INFO     Recomputed accuracy!
2025-11-21 10:55:39 INFO     validation_is_true: 1.000000
2025-11-21 10:55:39 INFO     Recomputing accuracy!
2025-11-21 10:55:42 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:42 INFO     Recomputed accuracy!
2025-11-21 10:55:42 INFO     validation_is_true: 1.000000
2025-11-21 10:55:42 INFO     Recomputing accuracy!
2025-11-21 10:55:45 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:45 INFO     Recomputed accuracy!
2025-11-21 10:55:45 INFO     validation_is_true: 1.000000
2025-11-21 10:55:45 INFO     Recomputing accuracy!
2025-11-21 10:55:48 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:48 INFO     Recomputed accuracy!
2025-11-21 10:55:48 INFO     validation_is_true: 1.000000
2025-11-21 10:55:48 INFO     Recomputing accuracy!
2025-11-21 10:55:51 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:51 INFO     Recomputed accuracy!
2025-11-21 10:55:51 INFO     validation_is_true: 1.000000
2025-11-21 10:55:51 INFO     Recomputing accuracy!
2025-11-21 10:55:55 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:55 INFO     Recomputed accuracy!
2025-11-21 10:55:55 INFO     validation_is_true: 1.000000
2025-11-21 10:55:55 INFO     Recomputing accuracy!
2025-11-21 10:55:58 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:55:58 INFO     Recomputed accuracy!
2025-11-21 10:55:58 INFO     validation_is_true: 1.000000
2025-11-21 10:55:58 INFO     Recomputing accuracy!
2025-11-21 10:56:01 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:01 INFO     Recomputed accuracy!
2025-11-21 10:56:01 INFO     validation_is_true: 1.000000
2025-11-21 10:56:01 INFO     Recomputing accuracy!
2025-11-21 10:56:04 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:04 INFO     Recomputed accuracy!
2025-11-21 10:56:04 INFO     validation_is_true: 1.000000
2025-11-21 10:56:04 INFO     Recomputing accuracy!
2025-11-21 10:56:07 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:07 INFO     Recomputed accuracy!
2025-11-21 10:56:07 INFO     validation_is_true: 1.000000
2025-11-21 10:56:07 INFO     Recomputing accuracy!
2025-11-21 10:56:10 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:10 INFO     Recomputed accuracy!
2025-11-21 10:56:10 INFO     validation_is_true: 1.000000
2025-11-21 10:56:10 INFO     Recomputing accuracy!
2025-11-21 10:56:14 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:14 INFO     Recomputed accuracy!
2025-11-21 10:56:14 INFO     validation_is_true: 1.000000
2025-11-21 10:56:14 INFO     Recomputing accuracy!
2025-11-21 10:56:16 INFO     Recomputed accuracy!
2025-11-21 10:56:16 INFO     validation_is_true: 1.000000
2025-11-21 10:56:16 INFO     Recomputing accuracy!
2025-11-21 10:56:17 INFO     Recomputed accuracy!
2025-11-21 10:56:17 INFO     validation_is_true: 1.000000
2025-11-21 10:56:17 INFO     Recomputing accuracy!
2025-11-21 10:56:20 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:20 INFO     Recomputed accuracy!
2025-11-21 10:56:20 INFO     validation_is_true: 1.000000
2025-11-21 10:56:20 INFO     Recomputing accuracy!
2025-11-21 10:56:23 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:23 INFO     Recomputed accuracy!
2025-11-21 10:56:23 INFO     validation_is_true: 1.000000
2025-11-21 10:56:23 INFO     Recomputing accuracy!
2025-11-21 10:56:26 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:26 INFO     Recomputed accuracy!
2025-11-21 10:56:26 INFO     validation_is_true: 1.000000
2025-11-21 10:56:26 INFO     Recomputing accuracy!
2025-11-21 10:56:29 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:29 INFO     Recomputed accuracy!
2025-11-21 10:56:29 INFO     validation_is_true: 1.000000
2025-11-21 10:56:29 INFO     Recomputing accuracy!
2025-11-21 10:56:32 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:32 INFO     Recomputed accuracy!
2025-11-21 10:56:32 INFO     validation_is_true: 1.000000
2025-11-21 10:56:32 INFO     Recomputing accuracy!
2025-11-21 10:56:36 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:36 INFO     Recomputed accuracy!
2025-11-21 10:56:36 INFO     validation_is_true: 1.000000
2025-11-21 10:56:36 INFO     Recomputing accuracy!
2025-11-21 10:56:39 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:39 INFO     Recomputed accuracy!
2025-11-21 10:56:39 INFO     validation_is_true: 1.000000
2025-11-21 10:56:39 INFO     Recomputing accuracy!
2025-11-21 10:56:42 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:42 INFO     Recomputed accuracy!
2025-11-21 10:56:42 INFO     validation_is_true: 1.000000
2025-11-21 10:56:42 INFO     Recomputing accuracy!
2025-11-21 10:56:43 INFO     Recomputed accuracy!
2025-11-21 10:56:43 INFO     validation_is_true: 1.000000
2025-11-21 10:56:43 INFO     Recomputing accuracy!
2025-11-21 10:56:46 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:46 INFO     Recomputed accuracy!
2025-11-21 10:56:46 INFO     validation_is_true: 1.000000
2025-11-21 10:56:46 INFO     Recomputing accuracy!
2025-11-21 10:56:49 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:49 INFO     Recomputed accuracy!
2025-11-21 10:56:49 INFO     validation_is_true: 1.000000
2025-11-21 10:56:49 INFO     Recomputing accuracy!
2025-11-21 10:56:49 INFO     Recomputed accuracy!
2025-11-21 10:56:49 INFO     validation_is_true: 1.000000
2025-11-21 10:56:49 INFO     Recomputing accuracy!
2025-11-21 10:56:53 WARNING  Generation interrupted by max_token limit.
2025-11-21 10:56:53 INFO     Recomputed accuracy!
2025-11-21 10:56:53 INFO     validation_is_true: 1.000000
2025-11-21 10:56:53 INFO     Recomputing accuracy!
2025-11-21 10:56:56 WARNING  Generation interrupted by max_token limit.
